id;cod;tree_parent_cod;metatag;display;name_es;name_gl;name_en;name_ca
2248;U610611;U610600;0;1;"Reacción;reflejos";"Reacción;reflexos";"Reaction;reflexes"
2249;U610612;U610600;0;1;"Procesos sensoriales";"Procesos sensoriais";"Sensory processes"
2250;U610699;U610600;0;1;"Otras";"Outras";"Other"
2251;U610700;U610000;0;1;"Psicología general";"Psicoloxía xeral";"General psychology"
2252;U610701;U610700;0;1;"Metodología";"Metodoloxía";"Methodology"
2253;U610702;U610700;0;1;"Teoría y sistemas";"Teoría e sistemas";"Theory and systems"
2254;U610799;U610700;0;1;"Otras";"Outras";"Other"
2255;U610800;U610000;0;1;"Psicología de la vejez";"Psicoloxía da vellez";"Geriatric psychology"
2256;U610801;U610800;0;1;"Muerte";"Morte";"Death"
2257;U610802;U610800;0;1;"Madurez";"Madurez";"Maturity"
2258;U610803;U610800;0;1;"Senectud";"Senectude";"Senescence"
2259;U610899;U610800;0;1;"Otras";"Outras";"Other"
2260;U610900;U610000;0;1;"Psicología industrial";"Psicoloxía industrial";"Industrial psychology"
2261;U610901;U610900;0;1;"Prevención de accidentes";"Prevención de accidentes";"Accident prevention"
2262;U610902;U610900;0;1;"Motivación y actitudes";"Motivación e actitudes";"Attitudes and morale"
2263;U610903;U610900;0;1;"Planificación y evaluación de puestos de trabajo";"Planificación e evaluación de postos de traballo";"Job design and evaluation"
2264;U610904;U610900;0;1;"Relaciones trabajadores-directivos";"Relacións traballadores-directivos";"Labour/management relations"
2265;U610905;U610900;0;1;"Comportamiento en la organización";"Comportamento na organización";"Organizational behaviour"
2266;U610906;U610900;0;1;"Selección de personal";"Selección de persoal";"Personnel selection"
2267;U610907;U610900;0;1;"Evaluación del rendimiento";"Evaluación do rendemento";"Performance evaluation"
2268;U610999;U610900;0;1;"Otras";"Outras";"Other"
2269;U611000;U610000;0;1;"Parapsicología";"Parapsicoloxía";"Parapsychology"
2270;U611001;U611000;0;1;"Percepción extrasensorial";"Percepción extrasensorial";"Extra-sensory perception"
2271;U611002;U611000;0;1;"Hipnosis";"Hipnose";"Hypnosis"
2272;U611099;U611000;0;1;"Otras";"Outras";"Other"
2273;U611100;U610000;0;1;"Personalidad";"Personalidade";"Personality"
2274;U611101;U611100;0;1;"Creatividad";"Creatividade";"Creativity"
2275;U611102;U611100;0;1;"Cultura y personalidad";"Cultura e personalidade";"Culture and personality"
2276;U611103;U611100;0;1;"Desarrollo de la personalidad";"Desenvolvemento da personalidade";"Personality development"
2277;U611104;U611100;0;1;"Medida de la personalidad";"Medida da personalidade";"Personality measurement"
2278;U611105;U611100;0;1;"Estructura y dinámica de la personalidad";"Estrutura e dinámica da personalidade";"Structure and dynamics of personality"
2279;U611106;U611100;0;1;"Teoría de la personalidad";"Teoría da personalidade";"Theory of personality"
2280;U611199;U611100;0;1;"Otras";"Outras";"Other"
2281;U611200;U610000;0;1;"Estudio psicológico de temas sociales";"Estudo psicolóxico de temas sociais";"Psychological study of social issues"
2282;U611201;U611200;0;1;"Discriminación";"Discriminación";"Discrimination"
2283;U611202;U611200;0;1;"Fenómenos de grupos minoritarios";"Fenómenos de grupos minoritarios";"Minority group phenomena"
2284;U611203;U611200;0;1;"Política gubernamental";"Política gobernamental";"Public policy"
2285;U611299;U611200;0;1;"Otras";"Outras";"Other"
2286;U611300;U610000;0;1;"Psicofarmacología";"Psicofarmacoloxía";"Psychopharmacology"
2287;U611301;U611300;0;1;"Alcoholismo";"Alcoholismo";"Alcoholism"
2288;U611302;U611300;0;1;"Reacciones del comportamiento";"Reaccións do comportamento";"Behavioural response"
2289;U611303;U611300;0;1;"Abuso de drogas";"Abuso de drogas";"Drug abuse"
2290;U611304;U611300;0;1;"Efecto de las drogas";"Efecto das drogas";"Drug function"
2291;U611305;U611300;0;1;"Tratamiento de la drogadicción";"Tratamento da drogadición";"Drug therapy"
2292;U611399;U611300;0;1;"Otras";"Outras";"Other"
2293;U611400;U610000;0;1;"Psicología social";"Psicoloxía social";"Social psychology"
2294;U611401;U611400;0;1;"Publicidad";"Publicidade";"Advertising"
2295;U611402;U611400;0;1;"Actitudes";"Actitudes";"Attitudes"
2296;U611403;U611400;0;1;"Comportamiento colectivo";"Comportamento colectivo";"Collective behaviour"
2297;U611404;U611400;0;1;"Psicología comunitaria";"Psicoloxía comunitaria";"Community psychology"
2298;U611405;U611400;0;1;"Resolución de conflictos";"Resolución de conflitos";"Conflict resolution"
2299;U611406;U611400;0;1;"Comportamiento del consumidor";"Comportamento do consumidor";"Consumer behaviour"
2300;U611407;U611400;0;1;"Cultura y personalidad";"Cultura e personalidade";"Culture and personality"
2301;U611408;U611400;0;1;"Procesos y teoría de la decisión";"Procesos e teoría da decisión";"Decision processes and theory"
2302;U611409;U611400;0;1;"Psicología forense";"Psicoloxía forense";"Forensic psychology"
2303;U611410;U611400;0;1;"Interacción de grupos";"Interacción de grupos";"Group interaction"
2304;U611411;U611400;0;1;"Procesos de grupos";"Procesos de grupos";"Group processes"
2305;U611412;U611400;0;1;"Liderazgo";"Liderado";"Leadership"
2306;U611413;U611400;0;1;"Marketing";"Marketing";"Marketing"
2307;U611414;U611400;0;1;"Comportamiento político";"Comportamento político";"Political behaviour"
2308;U611415;U611400;0;1;"Opinión pública";"Opinión pública";"Public opinion"
2309;U611416;U611400;0;1;"Teoría de los roles";"Teoría dos roles";"Role behaviour"
2310;U611417;U611400;0;1;"Percepciones y movimientos sociales";"Percepcións e movementos sociais";"Social perceptions and movements"
2311;U611418;U611400;0;1;"Comunicación simbólica";"Comunicación simbólica";"Symbolic communication"
2312;U611499;U611400;0;1;"Otras";"Outras";"Other"
2313;U619900;U610000;0;1;"Otras especialidades psicológicas";"Outras especialidades psicolóxicas";"Other psychological specialities"
2314;U620000;UNESCO;0;1;"Ciencias de las artes y las letras";"Ciencias das artes e as letras";"Sciences of arts & letters"
2315;U620100;U620000;0;1;"Arquitectura";"Arquitectura";"Architecture"
2316;U620101;U620100;0;1;"Diseño arquitectónico";"Deseño arquitectónico";"Architectural design"
2317;U620102;U620100;0;1;"Jardines y parques";"Xardíns e parques";"Parks and gardens"
2318;U620103;U620100;0;1;"Urbanismo";"Urbanismo";"Urbanism"
2319;U620199;U620100;0;1;"Otras";"Outras";"Other"
2320;U620200;U620000;0;1;"Teoría;análisis y crítica literarias";"Teoría;análise e crítica literarias";"Literary theory;analysis and criticism"
2321;U620201;U620200;0;1;"Crítica de textos";"Crítica de textos";"Criticism of texts"
2322;U620202;U620200;0;1;"Análisis literario";"Análise literario";"Literary analysis"
2323;U620203;U620200;0;1;"Estilo y estética literarios";"Estilo e estética literarios";"Literary style and aesthetics"
2324;U620204;U620200;0;1;"Vocabulario literario";"Vocabulario literario";"Literary vocabulary"
2325;U620205;U620200;0;1;"Retórica";"Retórica";"Rhetoric"
2326;U620299;U620200;0;1;"Otras";"Outras";"Other"
2327;U620300;U620000;0;1;"Teoría;análisis y crítica de las bellas artes";"Teoría;análise e crítica das belas artes";"Fine arts theory;analysis and criticism"
2328;U620301;U620300;0;1;"Cinematografía";"Cinematografía";"Cinematography"
2329;U620302;U620300;0;1;"Baile;coreografía";"Baile;coreografía";"Dance;choreography"
2330;U620303;U620300;0;1;"Artes decorativas";"Artes decorativas";"Decorative arts"
2331;U620304;U620300;0;1;"Dibujo;grabado";"Debuxo;gravado";"Drawing;engraving"
2332;U620305;U620300;0;1;"Estética de las bellas artes";"Estética das belas artes";"Fine art aesthetics"
2333;U620306;U620300;0;1;"Música;musicología";"Música;musicoloxía";"Music;musicology"
2334;U620307;U620300;0;1;"Pintura";"Pintura";"Painting"
2335;U620308;U620300;0;1;"Fotografía";"Fotografía";"Photography"
2336;U620309;U620300;0;1;"Escultura";"Escultura";"Sculpture"
2337;U620310;U620300;0;1;"Teatro";"Teatro";"Theatre"
2338;U620399;U620300;0;1;"Otras";"Outras";"Other"
2339;U629900;U620000;0;1;"Otras especialidades artísticas";"Outras especialidades artísticas";"Other artistical specialities"
2340;U630000;UNESCO;0;1;"Sociología";"Socioloxía";"Sociology"
2341;U630100;U630000;0;1;"Sociología cultural";"Socioloxía cultural";"Cultural sociology"
2342;U630101;U630100;0;1;"Evolución cultural";"Evolución cultural";"Cultural evolution"
2343;U630102;U630100;0;1;"Relaciones culturales";"Relacións culturais";"Cultural relations"
2344;U630103;U630100;0;1;"Folklore";"Folklore";"Folklore"
2345;U630104;U630100;0;1;"Relaciones inter-étnicas";"Relacións inter-étnicas";"Inter-ethnic relations"
2346;U630105;U630100;0;1;"Lengua y cultura";"Lingua e cultura";"Language and culture"
2347;U630106;U630100;0;1;"Civilizaciones y caracteres nacionales";"Civilizacións e caracteres nacionais";"National characters and civilisation"
2348;U630107;U630100;0;1;"Sociología del arte";"Socioloxía da arte";"Sociology of art"
2349;U630108;U630100;0;1;"Sociología del derecho";"Socioloxía do dereito";"Sociology of law"
2350;U630109;U630100;0;1;"Sociología de la literatura";"Socioloxía da literatura";"Sociology of literature"
2351;U630110;U630100;0;1;"Sociología de la religión";"Socioloxía da relixión";"Sociology of religion"
2352;U630199;U630100;0;1;"Otras";"Outras";"Other"
2353;U630200;U630000;0;1;"Sociología experimental";"Socioloxía experimental";"Experimental sociology"
2354;U630201;U630200;0;1;"Recogida de datos de campo";"Recollida de datos de campo";"Field data collection"
2355;U630202;U630200;0;1;"Psicología social";"Psicoloxía social";"Social psychology"
2356;U630203;U630200;0;1;"Diseño de investigación social";"Deseño de investigación social";"Social survey design"
2357;U630204;U630200;0;1;"Métodos de investigación social";"Métodos de investigación social";"Social survey methods"
2358;U630299;U630200;0;1;"Otras";"Outras";"Other"
2359;U630300;U630000;0;1;"Sociología general";"Socioloxía xeral";"General sociology"
2360;U630301;U630300;0;1;"Sociología comparada";"Socioloxía comparada";"Comparative sociology"
2361;U630302;U630300;0;1;"Sociología histórica";"Socioloxía histórica";"Historical sociology"
2362;U630303;U630300;0;1;"Metodología";"Metodoloxía";"Methodology"
2363;U630304;U630300;0;1;"Sociografía";"Sociografía";"Sociography"
2364;U630305;U630300;0;1;"Teoría";"Teoría";"Theory"
2365;U630399;U630300;0;1;"Otras";"Outras";"Other"
2366;U630400;U630000;0;1;"Problemas internacionales";"Problemas internacionais";"International disorganization"
2367;U630401;U630400;0;1;"Conflictos";"Conflitos";"Conflicts"
2368;U630402;U630400;0;1;"Solución de conflictos";"Solución de conflitos";"Conflict resolution"
2369;U630403;U630400;0;1;"Guerra y paz";"Guerra e paz";"War and peace"
2370;U630499;U630400;0;1;"Otras";"Outras";"Other"
2371;U630500;U630000;0;1;"Sociología matemática";"Socioloxía matemática";"Mathematical sociology"
2372;U630501;U630500;0;1;"Medida y construcción de índices";"Medida e construción de índices";"Measurement and index building"
2373;U630502;U630500;0;1;"Elaboración de modelos";"Elaboración de modelos";"Model building"
2374;U630503;U630500;0;1;"Análisis estadístico";"Análise estadístico";"Statistical analysis"
2375;U630599;U630500;0;1;"Otras";"Outras";"Other"
2376;U630600;U630000;0;1;"Sociología del trabajo";"Socioloxía do traballo";"Occupational sociology"
2377;U630601;U630600;0;1;"Burocracia";"Burocracia";"Bureaucracy"
2378;U630602;U630600;0;1;"Sociología educativa";"Socioloxía educativa";"Educational sociology"
2379;U630603;U630600;0;1;"Sociología industrial";"Socioloxía industrial";"Industrial sociology"
2380;U630604;U630600;0;1;"Sociología médica";"Socioloxía médica";"Medical sociology"
2381;U630605;U630600;0;1;"Sociología de la educación";"Socioloxía da educación";"Sociology of education"
2382;U630606;U630600;0;1;"Sociología del derecho";"Socioloxía do dereito";"Sociology of law"
2383;U630607;U630600;0;1;"Sociología de los medios de comunicación de masas";"Socioloxía dos medios de comunicación de masas";"Sociology of mass-media"
2384;U630608;U630600;0;1;"Sociología de la ciencia";"Socioloxía da ciencia";"Sociology of science"
2385;U630699;U630600;0;1;"Otras";"Outras";"Other"
2386;U630700;U630000;0;1;"Cambio y desarrollo social";"Cambio e desenvolvemento social";"Social change and development"
2387;U630701;U630700;0;1;"Evolución de las sociedades";"Evolución das sociedades";"Evolution of societies"
2388;U630702;U630700;0;1;"Países en vías de desarrollo";"Países en vías de desenvolvemento";"Developing countries"
2389;U630703;U630700;0;1;"Política social";"Política social";"Social policy"
2390;U630704;U630700;0;1;"Seguridad social";"Seguridade social";"Social security"
2391;U630705;U630700;0;1;"Servicios sociales";"Servicios sociais";"Social services"
2392;U630706;U630700;0;1;"Desarrollo socio-económico";"Desenvolvemento socio-económico";"Socio-economic development"
2393;U630707;U630700;0;1;"Tecnología y cambio social";"Tecnoloxía e cambio social";"Technology and social change"
2394;U630799;U630700;0;1;"Otras";"Outras";"Other"
2395;U630800;U630000;0;1;"Comunicaciones sociales";"Comunicacións sociais";"Social communications"
2396;U630801;U630800;0;1;"Signos";"Signos";"Signs"
2397;U630802;U630800;0;1;"Sociolingüística";"Sociolingüística";"Sociolinguistics"
2398;U630803;U630800;0;1;"Símbolos";"Símbolos";"Symbols"
2399;U630899;U630800;0;1;"Otras";"Outras";"Other"
2400;U630900;U630000;0;1;"Grupos sociales";"Grupos sociais";"Social groups"
2401;U630901;U630900;0;1;"Castas";"Castas";"Casts"
2402;U630902;U630900;0;1;"Élites";"Élites";"Elites"
2403;U630903;U630900;0;1;"Familia;parentesco";"Familia;parentesco";"Family;kinship"
2404;U630904;U630900;0;1;"Matrimonio";"Matrimonio";"Marriage"
2405;U630905;U630900;0;1;"Clases sociales";"Clases sociais";"Social classes"
2406;U630906;U630900;0;1;"Movilidad social";"Mobilidade social";"Social mobility"
2407;U630907;U630900;0;1;"Estratificación social";"Estratificación social";"Social stratification"
2408;U630908;U630900;0;1;"Tribus";"Tribus";"Tribes"
2409;U630909;U630900;0;1;"Posición social de la mujer";"Posición social da muller";"Woman's status"
2410;U630999;U630900;0;1;"Otras";"Outras";"Other"
2411;U631000;U630000;0;1;"Problemas sociales";"Problemas sociais";"Social problems"
2412;U631001;U631000;0;1;"Crimen";"Crime";"Crime"
2413;U631002;U631000;0;1;"Delincuencia";"Delincuencia";"Delinquency"
2414;U631003;U631000;0;1;"Enfermedad";"Enfermidade";"Disease"
2415;U631004;U631000;0;1;"Hambre";"Fame";"Famine"
2416;U631005;U631000;0;1;"Minusválidos";"Minusválidos";"Handicapped"
2417;U631006;U631000;0;1;"Relaciones interraciales";"Relacións interraciais";"Inter-racial relations"
2418;U631007;U631000;0;1;"Inadaptados";"Inadaptados";"Maladjusted"
2419;U631008;U631000;0;1;"Pobreza";"Pobreza";"Poverty"
2420;U631009;U631000;0;1;"Calidad de vida";"Calidade de vida";"Quality of life"
2421;U631010;U631000;0;1;"Conflicto social y adaptación";"Conflito social e adaptación";"Social conflict and accommodation"
